Time,Extension,Load
204.9,0.68309,4357.7583
205,0.68341,4359.33789
205.1,0.68373,4360.89404
205.2,0.68405,4362.32471
205.3,0.68432,4363.47607
205.4,0.68464,4364.60156
205.5,0.68496,4366.30811
205.6,0.68534,4368.34131
205.7,0.68566,4370.28857
205.8,0.68604,4372.22754
205.9,0.68641,4374.14062
206,0.68673,4375.7627
206.1,0.68705,4377.34131
206.2,0.68737,4378.79102
206.3,0.68764,4379.96436
206.4,0.68802,4381.40088
206.5,0.68834,4383.42432
206.6,0.68866,4385.15088
206.7,0.68904,4386.82861
206.8,0.68936,4388.49805
206.9,0.68962,4389.85254
207,0.69,4391.5791
207.1,0.69032,4393.49561
207.2,0.6907,4395.24561
207.3,0.69102,4397.16211
207.4,0.69139,4399.25488
207.5,0.69171,4400.9043
207.6,0.69204,4402.3252
207.7,0.69236,4404.02148
207.8,0.69273,4405.76758
207.9,0.69311,4407.66113
208,0.69343,4409.2334
208.1,0.69375,4410.52686
208.2,0.69407,4412.2124
208.3,0.69439,4413.5791
208.4,0.69466,4414.82422
208.5,0.69498,4415.98193
208.6,0.6953,4417.78223
208.7,0.69568,4419.69189
208.8,0.69605,4421.74219
208.9,0.69637,4423.70312
209,0.69675,4425.5166
209.1,0.69707,4427.04346
209.2,0.69739,4428.53223
209.3,0.69771,4429.85791
209.4,0.69798,4431.00049
209.5,0.69836,4432.81396
209.6,0.69868,4434.67432
209.7,0.699,4436.34863
209.8,0.69932,4438.13574
209.9,0.69964,4439.62305
210,0.69996,4441.26074
210.1,0.70034,4442.77637
210.2,0.70066,4444.69189
210.3,0.70104,4446.50342
210.4,0.70141,4448.71094
210.5,0.70173,4450.59668
210.6,0.70205,4452.31348
210.7,0.70237,4453.72119
210.8,0.7027,4455.32031
210.9,0.70307,4457.12305
211,0.70345,4459.04785
211.1,0.70377,4460.52393
211.2,0.70409,4461.97998
211.3,0.70441,4463.51318
211.4,0.70468,4464.9668
211.5,0.705,4466.10889
211.6,0.70527,4467.51465
211.7,0.70564,4469.34473
211.8,0.70602,4471.24512
211.9,0.70634,4473.05713
212,0.70671,4475.19141
212.1,0.70709,4477.13721
212.2,0.70741,4478.54639
212.3,0.70773,4479.80518
212.4,0.708,4481.29834
212.5,0.70832,4482.68799
212.6,0.70864,4484.49854
212.7,0.70902,4486.29443
212.8,0.70934,4487.80957
212.9,0.70966,4489.66064
213,0.70998,4491.12451
213.1,0.7103,4492.81055
213.2,0.71068,4494.96143
213.3,0.711,4496.57959
213.4,0.71137,4498.58496
213.5,0.71175,4500.70605
213.6,0.71207,4502.4165
213.7,0.71239,4503.93262
213.8,0.71271,4505.44873
213.9,0.71309,4507.51123
214,0.71341,4509.10449
214.1,0.71379,4511.05762
214.2,0.71405,4512.35693
214.3,0.71443,4513.97705
214.4,0.7147,4515.60596
214.5,0.71502,4516.63574
214.6,0.71529,4517.92822
214.7,0.71566,4519.60352
214.8,0.71598,4521.40625
214.9,0.71636,4523.37354
215,0.71673,4525.36279
215.1,0.71711,4527.47559
215.2,0.71743,4529.17871
215.3,0.7177,4530.67334
215.4,0.71802,4532.14893
215.5,0.71834,4533.4043
215.6,0.71866,4534.87598
215.7,0.71898,4537.00391
215.8,0.71936,4538.76025
215.9,0.71968,4540.18848
216,0.72,4542.0376
216.1,0.72032,4543.67139
216.2,0.72064,4545.33447
216.3,0.72102,4547.36035
216.4,0.72134,4549.12451
216.5,0.72171,4551.24854
216.6,0.72209,4553.25879
216.7,0.72241,4554.79541
216.8,0.72273,4556.21924
216.9,0.72305,4557.86621
217,0.72337,4559.66943
217.1,0.72375,4561.74316
217.2,0.72407,4563.34473
217.3,0.72439,4564.80615
217.4,0.72471,4566.60449
217.5,0.72504,4567.84375
217.6,0.7253,4569.30518
217.7,0.72562,4570.55811
217.8,0.726,4572.32666
217.9,0.72632,4574.35059
218,0.7267,4576.39648
218.1,0.72707,4578.30566
218.2,0.72739,4580.49756
218.3,0.72771,4582.29102
218.4,0.72804,4583.72803
218.5,0.72836,4585.20508
218.6,0.72868,4586.47705
218.7,0.729,4588.21826
218.8,0.72932,4589.98633
218.9,0.7297,4591.93311
219,0.73002,4593.50781
219.1,0.73034,4595.12891
219.2,0.73066,4596.70557
219.3,0.73098,4598.49951
219.4,0.73136,4600.46924
219.5,0.73168,4602.34814
219.6,0.73205,4604.39844
219.7,0.73243,4606.10547
219.8,0.73275,4607.81299
219.9,0.73307,4609.22852
220,0.73339,4610.92139
220.1,0.73377,4612.78564
220.2,0.73409,4614.53516
220.3,0.73441,4616.27783
220.4,0.73473,4617.87598
220.5,0.73505,4619.53271
220.6,0.73532,4620.98926
220.7,0.73564,4622.11963
220.8,0.73596,4624.05908
220.9,0.73634,4625.93262
221,0.73666,4627.7666
221.1,0.73704,4629.85107
221.2,0.73741,4632.10107
221.3,0.73773,4633.83301
221.4,0.73805,4635.50977
221.5,0.73837,4637.14355
221.6,0.73864,4638.34131
221.7,0.73896,4639.98828
221.8,0.73934,4641.76074
221.9,0.73971,4643.46826
222,0.74004,4645.37402
222.1,0.74036,4646.85693
222.2,0.74068,4648.67578
222.3,0.741,4649.91699
222.4,0.74132,4651.771
222.5,0.7417,4653.65234
222.6,0.74202,4655.42334
222.7,0.74239,4657.58887
222.8,0.74277,4659.36426
222.9,0.74304,4660.81494
223,0.74336,4662.19922
223.1,0.74368,4663.90527
223.2,0.74405,4665.92529
223.3,0.74443,4667.95752
223.4,0.74475,4669.26074
223.5,0.74507,4671.04395
223.6,0.74539,4672.64844
223.7,0.74566,4673.97754
223.8,0.74598,4675.03174
223.9,0.7463,4676.75049
224,0.74668,4678.61279
224.1,0.747,4680.86133
224.2,0.74737,4683.07275
224.3,0.74775,4685.04297
224.4,0.74807,4686.76025
224.5,0.74839,4688.38623
224.6,0.74871,4689.88477
224.7,0.74898,4691.26904
224.8,0.7493,4692.88477
224.9,0.74968,4694.70654
225,0.75,4696.58691
225.1,0.75037,4698.54541
225.2,0.7507,4700.02832
225.3,0.75102,4701.45068
225.4,0.75134,4703.18652
225.5,0.75166,4705.07861
225.6,0.75204,4707.15283
225.7,0.75241,4709.06641
225.8,0.75273,4711.01514
225.9,0.75305,4712.68896
226,0.75337,4714.10156
226.1,0.7537,4715.84619
226.2,0.75407,4717.51562
226.3,0.75445,4719.49561
226.4,0.75477,4721.23584
226.5,0.75509,4722.72021
226.6,0.75541,4724.54443
226.7,0.75568,4726.02686
226.8,0.756,4727.13428
226.9,0.75627,4728.54297
227,0.75664,4730.28906
227.1,0.75702,4732.34814
227.2,0.75734,4734.3208
227.3,0.75771,4736.57812
227.4,0.75809,4738.5708
227.5,0.75841,4740.25928
227.6,0.75873,4741.78564
227.7,0.759,4743.18799
227.8,0.75932,4744.23584
227.9,0.7597,4746.16895
228,0.76002,4748.1958
228.1,0.76039,4750.1792
228.2,0.76071,4751.98096
228.3,0.76104,4753.33838
228.4,0.7613,4754.99268
228.5,0.76168,4756.64355
228.6,0.76205,4758.78809
228.7,0.76237,4760.78369
228.8,0.76275,4762.64502
228.9,0.76307,4764.60889
229,0.76339,4766.0459
229.1,0.76371,4767.4707
229.2,0.76404,4769.34229
229.3,0.76441,4771.27979
229.4,0.76479,4773.479
229.5,0.76511,4774.99609
229.6,0.76543,4776.45996
229.7,0.7657,4778.1582
229.8,0.76602,4779.41699
229.9,0.76629,4780.77148
230,0.76661,4782.30908
230.1,0.76698,4784.3208
230.2,0.76736,4786.29053
230.3,0.76773,4788.34326
230.4,0.76811,4790.5166
230.5,0.76843,4792.26953
230.6,0.76875,4793.69385
230.7,0.76907,4795.19971
230.8,0.76934,4796.53125
230.9,0.76966,4798.14941
231,0.76998,4800.06787
231.1,0.77036,4802.08105
231.2,0.77068,4804.08252
231.3,0.771,4805.6709
231.4,0.77132,4807.13623
231.5,0.77164,4809.1123
231.6,0.77202,4811.07129
231.7,0.77234,4813.16309
231.8,0.77271,4815.30566
231.9,0.77309,4817.38428
232,0.77341,4819.00244
232.1,0.77373,4820.51953
232.2,0.77405,4821.96729
232.3,0.77437,4823.75928
232.4,0.77475,4825.93945
232.5,0.77507,4827.74609
232.6,0.77545,4829.48291
232.7,0.77577,4831.06543
232.8,0.77604,4832.38037
232.9,0.77636,4833.80176
233,0.77662,4835.09717
233.1,0.77695,4836.95752
233.2,0.77732,4838.82178
233.3,0.7777,4840.66016
233.4,0.77802,4842.71338
233.5,0.77839,4844.80762
233.6,0.77871,4846.53271
233.7,0.77904,4848.2749
233.8,0.77936,4849.73828
233.9,0.77968,4851.03711
234,0.78,4852.93066
234.1,0.78037,4854.87354
234.2,0.7807,4856.90771
234.3,0.78102,4858.75293
234.4,0.78134,4860.50537
234.5,0.78166,4861.84961
234.6,0.78198,4863.50098
234.7,0.78236,4865.64111
234.8,0.78268,4867.44873
234.9,0.78305,4869.45068
235,0.78343,4871.69922
235.1,0.7837,4873.20361
235.2,0.78407,4874.81055
235.3,0.78439,4876.6626
235.4,0.78477,4878.45605
235.5,0.78509,4880.56055
235.6,0.78541,4882.22412
235.7,0.78573,4883.854
235.8,0.78605,4885.34912
235.9,0.78637,4886.92529
236,0.78664,4887.89062
236.1,0.78696,4889.47998
236.2,0.78734,4891.30469
236.3,0.78766,4893.15332
236.4,0.78804,4895.37549
236.5,0.78841,4897.3916
236.6,0.78873,4899.29102
236.7,0.78905,4900.9624
236.8,0.78937,4902.58301
236.9,0.78964,4903.79443
237,0.78996,4905.32568
237.1,0.79034,4907.11279
237.2,0.79066,4909.04443
237.3,0.79104,4911.10596
237.4,0.79136,4912.91113
237.5,0.79168,4914.5708
237.6,0.792,4916.15771
237.7,0.79232,4917.96143
237.8,0.79264,4919.71777
237.9,0.79302,4921.80322
238,0.79345,4924.20312
238.1,0.79371,4925.93945
238.2,0.79404,4927.42627
238.3,0.79436,4929.15918
238.4,0.79473,4930.59229
238.5,0.79511,4932.92236
238.6,0.79543,4934.68164
238.7,0.79575,4936.13525
238.8,0.79607,4937.97363
238.9,0.79639,4939.64648
239,0.79666,4940.83936
239.1,0.79698,4941.91504
239.2,0.7973,4943.87598
239.3,0.79768,4945.80713
239.4,0.798,4948.12061
239.5,0.79837,4950.021
239.6,0.79875,4952.00244
239.7,0.79907,4954.10059
239.8,0.79939,4955.72705
239.9,0.79971,4957.29199
240,0.79998,4958.39062
240.1,0.8003,4960.03809
240.2,0.80068,4962.12354
240.3,0.801,4963.83105
240.4,0.80137,4965.66992
240.5,0.8017,4967.49463
240.6,0.80202,4968.98389
240.7,0.80234,4970.64551
240.8,0.80266,4972.57568
240.9,0.80304,4974.7373
241,0.80341,4976.62598
241.1,0.80379,4978.875
241.2,0.80405,4980.35986
241.3,0.80437,4981.81689
241.4,0.8047,4983.61572
241.5,0.80507,4985.69092
241.6,0.80545,4987.50586
241.7,0.80577,4989.17529
241.8,0.80609,4990.82275
241.9,0.80641,4992.62744
242,0.80668,4993.9707
242.1,0.807,4995.32959
242.2,0.80727,4996.67334
242.3,0.80764,4998.4502
242.4,0.80802,5000.85693
242.5,0.80834,5002.78955
242.6,0.80871,5004.83984
242.7,0.80909,5006.87012
242.8,0.80941,5008.78076
242.9,0.80973,5010.16455
243,0.81,5011.7168
243.1,0.81032,5013.12842
243.2,0.81064,5014.98633
243.3,0.81102,5016.93311
243.4,0.81134,5018.85156
243.5,0.81166,5020.72803
243.6,0.81198,5022.29492
243.7,0.8123,5023.8291
243.8,0.81268,5025.89111
243.9,0.81305,5027.78906
244,0.81337,5029.55273
244.1,0.81375,5031.83643
244.2,0.81407,5033.52148
244.3,0.81439,5035.12256
244.4,0.81471,5036.8374
244.5,0.81509,5038.74121
244.6,0.81541,5040.60107
244.7,0.81579,5042.82178
244.8,0.81611,5044.29492
244.9,0.81643,5046.01709
245,0.8167,5047.56592
245.1,0.81702,5048.9502
245.2,0.81729,5050.32129
245.3,0.81761,5052.03271
245.4,0.81798,5054.07031
245.5,0.81836,5056.10693
245.6,0.81873,5058.19141
245.7,0.81905,5060.42432
245.8,0.81943,5062.34912
245.9,0.81975,5064.00146
246,0.82007,5065.55371
246.1,0.82034,5067.02881
246.2,0.82066,5068.34033
246.3,0.82098,5070.15625
246.4,0.82136,5072.39453
246.5,0.82168,5073.95215
246.6,0.822,5075.7793
246.7,0.82232,5077.2373
246.8,0.82264,5079.03369
246.9,0.82302,5080.97266
247,0.82334,5082.81641
247.1,0.82371,5084.86328
247.2,0.82409,5087.06689
247.3,0.82441,5088.77441
247.4,0.82473,5090.53955
247.5,0.82505,5092.08838
247.6,0.82537,5093.98633
247.7,0.82575,5096.0459
247.8,0.82607,5097.84033
247.9,0.82639,5099.32129
248,0.82671,5100.98584
248.1,0.82704,5102.61035
248.2,0.8273,5103.92969
248.3,0.82762,5105.3877
248.4,0.828,5107.14062
248.5,0.82832,5109.26514
248.6,0.8287,5111.40771
248.7,0.82907,5113.88965
248.8,0.82945,5115.58252
248.9,0.82977,5117.50684
249,0.83004,5118.84766
249.1,0.83036,5120.6709
249.2,0.83062,5121.66748
249.3,0.831,5123.51172
249.4,0.83132,5125.15137
249.5,0.8317,5127.21484
249.6,0.83202,5128.82031
249.7,0.83234,5130.37207
249.8,0.83266,5132.20703
249.9,0.83298,5133.73926
250,0.83336,5135.97168
250.1,0.83373,5137.69434
250.2,0.83411,5139.88916
250.3,0.83443,5141.86426
250.4,0.83475,5143.5166
250.5,0.83507,5145.04736
250.6,0.83539,5146.74756
250.7,0.83577,5148.44531
250.8,0.83609,5150.46045
250.9,0.83641,5152.25635
251,0.83673,5154.05664
251.1,0.83705,5155.59863
251.2,0.83737,5157.09277
251.3,0.83764,5158.38672
251.4,0.83796,5160.09082
251.5,0.83829,5161.5498
251.6,0.83866,5163.9751
251.7,0.83904,5166.01562
251.8,0.83941,5168.17041
251.9,0.83973,5170.2085
252,0.84005,5171.96875
252.1,0.84037,5173.50977
252.2,0.84064,5174.83545
252.3,0.84096,5176.28174
252.4,0.84134,5178.146
252.5,0.84166,5180.12305
252.6,0.84204,5181.94873
252.7,0.84236,5183.59473
252.8,0.84262,5185.31982
252.9,0.843,5186.77197
253,0.84332,5188.80957
253.1,0.8437,5190.71289
253.2,0.84407,5192.7124
253.3,0.84445,5195.00391
253.4,0.84471,5196.56445
253.5,0.84504,5198.1875
253.6,0.84536,5199.84521
253.7,0.84573,5201.4873
253.8,0.84611,5203.75928
253.9,0.84643,5205.63379
254,0.84675,5207.11572
254.1,0.84707,5208.87207
254.2,0.84739,5210.55469
254.3,0.84766,5211.74707
254.4,0.84798,5212.98486
254.5,0.8483,5214.47998
254.6,0.84868,5216.70898
254.7,0.849,5218.77002
254.8,0.84937,5220.7085
254.9,0.84975,5222.76416
255,0.85007,5224.78613
255.1,0.85039,5226.34277
255.2,0.85071,5227.74512
255.3,0.85098,5228.98682
255.4,0.8513,5230.99707
255.5,0.85168,5232.87061
255.6,0.852,5235.04297
255.7,0.85232,5236.78418
255.8,0.85264,5238.3667
255.9,0.85296,5239.90674
256,0.85334,5242.04297
256.1,0.85371,5244.15869
256.2,0.85404,5246.11768
256.3,0.85441,5248.08203
256.4,0.85473,5250.12207
256.5,0.85505,5251.72852
256.6,0.85537,5253.22217
256.7,0.8557,5254.94971
256.8,0.85607,5256.80664
256.9,0.85645,5258.99512
257,0.85677,5260.62793
257.1,0.85709,5262.31445
257.2,0.85741,5263.76172
257.3,0.85768,5265.43701
257.4,0.858,5266.4292
257.5,0.85827,5267.92041
257.6,0.85864,5269.96338
257.7,0.85902,5271.84033
257.8,0.85939,5274.23682
257.9,0.85971,5276.20947
258,0.86009,5278.29102
258.1,0.86041,5279.94336
258.2,0.86073,5281.78369
258.3,0.861,5283.02393
258.4,0.86132,5284.36816
258.5,0.86164,5286.45459
258.6,0.86202,5288.4917
258.7,0.86234,5290.43848
258.8,0.86266,5292.23486
258.9,0.86298,5293.83447
259,0.8633,5295.5498
259.1,0.86368,5297.64746
259.2,0.86405,5299.7373
259.3,0.86437,5301.88281
259.4,0.86475,5303.91943
259.5,0.86507,5305.72168
259.6,0.86539,5307.11816
259.7,0.86571,5308.46387
259.8,0.86604,5310.34375
259.9,0.86641,5312.43652
260,0.86679,5314.53711
260.1,0.86711,5316.1792
260.2,0.86743,5317.62402
260.3,0.8677,5319.52002
260.4,0.86802,5320.59033
260.5,0.86829,5321.96631
260.6,0.86861,5323.66064
260.7,0.86898,5325.67578
260.8,0.86936,5327.65234
260.9,0.86973,5330.02881
261,0.87005,5331.87012
261.1,0.87043,5333.79639
261.2,0.87075,5335.48389
261.3,0.87102,5337.10352
261.4,0.87134,5338.46582
261.5,0.87166,5339.91016
261.6,0.87198,5341.98975
261.7,0.87236,5344.0415
261.8,0.87268,5345.81104
261.9,0.873,5347.38574
262,0.87332,5349.23145
262.1,0.87364,5351.11328
262.2,0.87402,5353.2124
262.3,0.87439,5355.29736
262.4,0.87471,5357.18213
262.5,0.87509,5359.11279
262.6,0.87541,5361.06201
262.7,0.87573,5362.44238
262.8,0.87605,5363.93994
262.9,0.87643,5365.94971
263,0.87675,5368.03857
263.1,0.87707,5369.58984
263.2,0.87739,5371.05127
263.3,0.87771,5372.95752
263.4,0.87804,5374.47266
263.5,0.8783,5375.6333
263.6,0.87862,5377.01562
263.7,0.879,5378.94824
263.8,0.87932,5380.85547
263.9,0.8797,5383.04004
264,0.88007,5385.2251
264.1,0.88045,5387.16748
264.2,0.88071,5388.90088
264.3,0.88104,5390.58252
264.4,0.88136,5391.93848
264.5,0.88168,5393.31738
264.6,0.882,5395.14551
264.7,0.88232,5396.97119
264.8,0.8827,5399.11963
264.9,0.88302,5401.06445
265,0.88334,5402.73047
265.1,0.88366,5404.22559
265.2,0.88398,5405.78369
265.3,0.88436,5408.10352
265.4,0.88468,5410.08154
265.5,0.88505,5411.98975
265.6,0.88543,5414.21973
265.7,0.88575,5415.70605
265.8,0.88602,5417.21973
265.9,0.88639,5419.24805
266,0.88677,5421.21436
266.1,0.88709,5423.14062
266.2,0.88741,5424.86621
266.3,0.88773,5426.60693
266.4,0.88805,5428.40186
266.5,0.88832,5429.58447
266.6,0.88864,5430.9502
266.7,0.88896,5432.58057
266.8,0.88934,5434.44775
266.9,0.88966,5436.54395
267,0.89004,5438.75928
267.1,0.89041,5440.8833
267.2,0.89073,5442.77734
267.3,0.89105,5444.27686
267.4,0.89137,5445.78271
267.5,0.89164,5447.25586
267.6,0.89196,5448.49512
267.7,0.89234,5450.69531
267.8,0.89266,5452.64746
267.9,0.89304,5454.44678
268,0.89336,5456.28613
268.1,0.89368,5457.89014
268.2,0.894,5459.61426
268.3,0.89432,5461.42285
268.4,0.8947,5463.26318
268.5,0.89502,5465.53125
268.6,0.89539,5467.61084
268.7,0.89571,5469.53564
268.8,0.89604,5471.11572
268.9,0.89636,5472.81689
269,0.89673,5474.60156
269.1,0.89711,5476.83984
269.2,0.89743,5478.87012
269.3,0.89775,5480.56738
269.4,0.89807,5482.32129
269.5,0.89839,5483.95703
269.6,0.89866,5485.12842
269.7,0.89898,5486.65674
269.8,0.8993,5488.27539
269.9,0.89968,5490.53076
270,0.9,5492.40283
270.1,0.90037,5494.68994
270.2,0.90075,5496.74316
270.3,0.90107,5498.58252
270.4,0.90139,5500.09229
270.5,0.90171,5501.84473
270.6,0.90198,5503.02881
270.7,0.90236,5504.66748
270.8,0.90268,5506.64648
270.9,0.903,5508.49609
271,0.90337,5510.51025
271.1,0.90364,5511.93701
271.2,0.90396,5513.71582
271.3,0.90434,5515.51367
271.4,0.90466,5517.77148
271.5,0.90504,5519.63428
271.6,0.90536,5521.46533
271.7,0.90573,5523.77148
271.8,0.90605,5525.75439
271.9,0.90637,5527.32715
272,0.9067,5528.96826
272.1,0.90707,5531.08936
272.2,0.90745,5533.01367
272.3,0.90777,5535.03662
272.4,0.90809,5536.39746
272.5,0.90841,5538.28223
272.6,0.90868,5539.77441
272.7,0.909,5541.29297
272.8,0.90927,5542.6792
272.9,0.90964,5544.85254
273,0.91002,5546.72412
273.1,0.91039,5548.85059
273.2,0.91071,5550.94873
273.3,0.91109,5552.81348
273.4,0.91141,5554.64062
273.5,0.91173,5556.12158
273.6,0.912,5557.57422
273.7,0.91232,5558.94141
273.8,0.91264,5560.69824
273.9,0.91302,5562.76807
274,0.91334,5564.77344
274.1,0.91366,5566.30518
274.2,0.91398,5568.33252
274.3,0.9143,5569.75879
274.4,0.91468,5571.64844
274.5,0.915,5573.69189
274.6,0.91537,5575.55225
274.7,0.91575,5577.88232
274.8,0.91607,5580.04102
274.9,0.91639,5581.76855
275,0.91671,5583.53076
275.1,0.91709,5585.40674
275.2,0.91741,5587.28809
275.3,0.91779,5589.38721
275.4,0.91811,5591.04248
275.5,0.91843,5592.60889
275.6,0.91875,5594.35205
275.7,0.91902,5595.5752
275.8,0.91929,5597.09521
275.9,0.91961,5598.6958
276,0.91998,5600.50977
276.1,0.92036,5602.70654
276.2,0.92073,5604.73486
276.3,0.92111,5606.72949
276.4,0.92143,5608.70996
276.5,0.92175,5610.28174
276.6,0.92207,5612.01855
276.7,0.92234,5613.20557
276.8,0.92266,5614.79785
276.9,0.92298,5616.73682
277,0.92336,5618.55713
277.1,0.92368,5620.48193
277.2,0.924,5622.32324
277.3,0.92432,5623.88916
277.4,0.92464,5625.56738
277.5,0.92502,5627.49951
277.6,0.92539,5629.75098
277.7,0.92571,5631.85547
277.8,0.92609,5633.73779
277.9,0.92641,5635.68457
278,0.92673,5637.10791
278.1,0.92705,5638.896
278.2,0.92743,5640.98389
278.3,0.92775,5643.06396
278.4,0.92807,5644.95947
278.5,0.92839,5646.24756
278.6,0.92871,5648.17383
278.7,0.92904,5649.84375
278.8,0.9293,5651.18359
278.9,0.92962,5652.56543
279,0.93,5654.17725
279.1,0.93032,5656.1582
279.2,0.9307,5658.55273
279.3,0.93107,5660.64014
279.4,0.93139,5662.52344
279.5,0.93177,5664.63818
279.6,0.93204,5666.15479
279.7,0.93236,5667.67871
279.8,0.93268,5668.86133
279.9,0.933,5670.72852
280,0.93332,5672.76172
280.1,0.9337,5674.68652
280.2,0.93402,5676.56299
280.3,0.93434,5678.4585
280.4,0.93466,5679.96338
280.5,0.93498,5681.69678
280.6,0.93536,5683.69043
280.7,0.93568,5685.49512
280.8,0.93605,5687.68164
280.9,0.93643,5690.00293
281,0.93675,5691.34961
281.1,0.93707,5692.979
281.2,0.93739,5694.80957
281.3,0.93777,5696.88477
281.4,0.93809,5698.875
281.5,0.93841,5700.54346
281.6,0.93873,5702.12939
281.7,0.93905,5704.03125
281.8,0.93937,5705.56006
281.9,0.93964,5706.7334
282,0.93996,5708.56201
282.1,0.94034,5710.38477
282.2,0.94066,5712.69141
282.3,0.94104,5714.79443
282.4,0.94141,5717.0835
282.5,0.94173,5719.08252
282.6,0.94205,5720.84424
282.7,0.94237,5722.46729
282.8,0.94264,5724.03125
282.9,0.94296,5725.40186
283,0.94334,5727.51709
283.1,0.94366,5729.48291
283.2,0.94404,5731.38379
283.3,0.94436,5733.16504
283.4,0.94468,5734.95654
283.5,0.945,5736.5752
283.6,0.94532,5738.29004
283.7,0.9457,5740.39648
283.8,0.94602,5742.46484
283.9,0.94639,5744.63184
284,0.94677,5746.5459
284.1,0.94704,5748.19141
284.2,0.94736,5749.78711
284.3,0.94773,5751.5957
284.4,0.94811,5753.60645
284.5,0.94843,5755.49463
284.6,0.94875,5757.19873
284.7,0.94907,5759.02832
284.8,0.94939,5760.70117
284.9,0.94966,5762.19531
285,0.94998,5763.39697
285.1,0.9503,5765.28223
285.2,0.95068,5767.48486
285.3,0.951,5769.6958
285.4,0.95137,5772.06055
285.5,0.95175,5774.21973
285.6,0.95207,5776.15674
285.7,0.95239,5777.8623
285.8,0.95271,5779.52783
285.9,0.95298,5780.75781
286,0.9533,5782.479
286.1,0.95368,5784.52539
286.2,0.954,5786.68701
286.3,0.95437,5788.5498
286.4,0.9547,5790.45557
286.5,0.95502,5791.94629
286.6,0.95534,5793.64258
286.7,0.95566,5795.53271
286.8,0.95604,5797.58594
286.9,0.95636,5799.37988
287,0.95679,5801.66553
287.1,0.95705,5803.45117
287.2,0.95737,5804.98584
287.3,0.9577,5806.67139
287.4,0.95807,5808.62695
287.5,0.95839,5810.5752
287.6,0.95877,5812.69482
287.7,0.95909,5814.15186
287.8,0.95941,5816.0874
287.9,0.95973,5817.95654
288,0.96,5819.26904
288.1,0.96027,5820.33936
288.2,0.96064,5822.43848
288.3,0.96102,5824.7627
288.4,0.96134,5826.87402
288.5,0.96171,5829.16064
288.6,0.96209,5831.25391
288.7,0.96241,5833.0791
288.8,0.96273,5834.77783
288.9,0.96305,5836.39844
289,0.96332,5837.73486
289.1,0.96364,5839.46436
289.2,0.96402,5841.63623
289.3,0.96434,5843.30176
289.4,0.96471,5845.14014
289.5,0.96504,5846.94629
289.6,0.9653,5848.43213
289.7,0.96568,5850.16943
289.8,0.966,5852.22607
289.9,0.96637,5854.4624
290,0.96675,5856.20605
290.1,0.96707,5858.45703
290.2,0.96739,5859.91211
290.3,0.96771,5861.59668
290.4,0.96804,5863.33154
290.5,0.96841,5865.20361
290.6,0.96879,5867.36035
290.7,0.96911,5869.2666
290.8,0.96943,5870.87109
290.9,0.96975,5872.74414
291,0.97002,5874.22217
291.1,0.97029,5875.44434
291.2,0.97061,5877.09961
291.3,0.97098,5878.85156
291.4,0.97136,5881.33447
291.5,0.97168,5883.35596
291.6,0.97205,5885.32715
291.7,0.97243,5887.58643
291.8,0.97275,5889.21436
291.9,0.97307,5890.98047
292,0.97334,5892.54346
292.1,0.97366,5893.94287
292.2,0.97398,5895.81543
292.3,0.97436,5897.95996
292.4,0.97473,5899.82422
292.5,0.97505,5901.77539
292.6,0.97532,5903.47705
292.7,0.97564,5904.9248
292.8,0.97602,5906.86133
292.9,0.97634,5908.91992
293,0.97671,5911.02441
293.1,0.97709,5913.10254
293.2,0.97741,5915.01807
293.3,0.97773,5916.73193
293.4,0.97805,5918.29639
293.5,0.97837,5919.95117
293.6,0.97875,5922.32324
293.7,0.97907,5924.43311
293.8,0.97939,5925.97363
293.9,0.97971,5927.71533
294,0.98004,5929.396
294.1,0.98036,5930.94629
294.2,0.98062,5932.32275
294.3,0.98095,5934.02734
294.4,0.98132,5936.14355
294.5,0.9817,5938.42529
294.6,0.98207,5940.6001
294.7,0.98245,5942.82373
294.8,0.98277,5944.70605
294.9,0.98309,5946.18359
295,0.98336,5947.90381
295.1,0.98368,5949.19336
295.2,0.984,5951.21631
295.3,0.98432,5953.25146
295.4,0.9847,5955.18506
295.5,0.98502,5957.06787
295.6,0.98534,5958.75146
295.7,0.98566,5960.56396
295.8,0.98598,5962.52979
295.9,0.98636,5964.63867
296,0.98668,5966.72363
296.1,0.98705,5968.7583
296.2,0.98743,5970.96436
296.3,0.98775,5972.84521
296.4,0.98807,5974.36572
296.5,0.98839,5975.95264
296.6,0.98871,5977.93213
296.7,0.98909,5980.12988
296.8,0.98941,5982.12158
296.9,0.98973,5983.76611
297,0.99005,5985.48145
297.1,0.99037,5987.00342
297.2,0.99064,5988.58594
297.3,0.99096,5989.9541
297.4,0.99129,5991.77832
297.5,0.99166,5993.89941
297.6,0.99204,5996.01807
297.7,0.99236,5998.04199
297.8,0.99273,6000.14551
297.9,0.99305,6002.24414
298,0.99337,6004.15332
298.1,0.9937,6005.72461
298.2,0.99396,6007.2666
298.3,0.99434,6009.08838
298.4,0.99466,6011.29004
298.5,0.99504,6013.33203
298.6,0.99536,6015.33398
298.7,0.99568,6017.04053
298.8,0.996,6018.74072
298.9,0.99632,6020.4375
299,0.9967,6022.64258
299.1,0.99702,6024.36279
299.2,0.99739,6026.78809
299.3,0.99777,6028.95557
299.4,0.99804,6030.54736
299.5,0.99836,6032.24805
299.6,0.99873,6034.18213
299.7,0.99911,6036.00928
